r 228 0
r 16c 0
w 254 d46dad41
w dc be05bfb8
r 370 0
w 114 db18ca49
r 1e8 0
w 224 ccc75c94
w 2b8 a15c496
w 3f4 5c8478b8
r 290 0
r 118 0
i 3c8 0
w 2f0 de9a573a
w 114 84340fa4
r 394 0
w 390 c5929928
w 48 f7c9375c
w 98 19c5cd63
i 32c 0
r 3f4 5c8478b8
r 2c0 0
r 2c4 0
r 64 0
w 2c 82d98ff4
r 130 0
w 3c8 90083409
r 168 0
w 250 c10dee6
w 12c b76cbc7f
w 26c 2251bfe2
r 2c8 0
r 294 0
w d4 4409d87c
i 3a4 0
r 37c 0
w 13c 53526883
r 154 0
r d8 0
w 29c 60ea5705
r 1a0 0
i e4 0
r 34c 0
r 248 0
r 64 0
w 148 eae876d3
i 144 0
w 330 73477fb7
w ac 36af8753
i 1d4 0
r 1d8 0
r 8 0
r 2e8 0
w f4 fe7be985
w 110 1154c144
r 8c 0
r 38 0
w 26c a70e432e
w 1dc 9e5a54e6
w 13c c1032f0d
r 27c 0
r 304 0
r 370 0
r 114 84340fa4
w 12c 43ada96b
w 380 a42f835a
i 304 0
r 398 0
r 164 0
w 234 4210875
r 328 0
r 278 0
r 140 0
r 228 0
w 174 c58945b7
r 1c0 0
r 4 0
w 54 7c2ad44b
w 288 7780c643
r b8 0
r 268 0
i 128 0
w c0 e6a4ac20
r 2dc 0
i 310 0
r 35c 0
r 150 0
w 190 974d97b0
i 36c 0
r 24c 0
w 130 4b82f4a6
r 3dc 0
r 78 0
w 30 dac519e8
r 2b8 a15c496
w 250 248f55a0
w f4 baa0ddb7
w a0 457b9056
r 17c 0
i 110 0
i 4c 0
r 214 0
w 368 2a07d8a1
r 1b4 0
w 234 9a301b38
r 68 0
r 238 0
r 340 0
w 3fc d5da0fb4
r 2b8 a15c496
w 29c c22ba6e7
w 23c 33d04d66
r 288 7780c643
r 1dc 9e5a54e6
r 9c 0
w 1e0 6b8148b3
r b4 0
w 174 885e0ed7
i 214 0
r 58 0
i 318 0
r ec 0
r 90 0
w 60 c0c952a
w 90 d0e603ab
w 40 5b0a788a
r 98 19c5cd63
r 2b0 0
w cc f11528bc
r 3b8 0
r 35c 0
w 3f0 f9d5be89
w 2ac c654558d
w 170 3cd560bd
w c 41da7508
w 3dc 5a8f03ba
r 3b0 0
w 198 fb06154e
w 2d0 b4eacd5
w 1b0 72df0e4b
i 2e0 0
r e4 0
r 2a8 0
r d0 0
r 1f0 0
r 1b8 0
r fc 0
w 180 e855d536
r 3b4 0
w e0 7e01a41
w 274 ac9a9a43
w c 1b9468c
w 148 31cff122
w 360 a624a60d
w 288 35dc1ce8
r 1f8 0
w 1d0 74352038
r 188 0
w cc cda7e2ef
w 3e0 db7ff313
w 2c0 4230234a
w 18 3a322c1c
w 134 ee574ccf
r 1a8 0
w 23c e018fd13
r b8 0
r 64 0
r 1b4 0
r 0 0
r 374 0
w 2d0 90cca879
r 1d4 0
r 170 3cd560bd
r 298 0
r 114 84340fa4
r 174 885e0ed7
r 21c 0
w 200 8aa929c8
r 204 0
r 6c 0
r 2a8 0
w 1d4 17db5864
r 184 0
w 3e8 d3ecc09
r 20c 0
r 190 974d97b0
r 118 0
w 1fc d78d10ac
i 104 0
r 1e8 0
w 30 605afb06
w 2dc a14c4147
w 60 8cf3b9
r 36c 0
r 3b4 0
w 3ec c92d80ac
w 1f4 6ec1571c
w 1b4 bb6a3b9a
w 58 df4c94a5
r 3f0 f9d5be89
r 380 a42f835a
w 1d0 e7145c07
r 1cc 0
w 15c c0a450ff
w 1c8 696bf8be
r 1dc 9e5a54e6
w 340 8fd0a6c8
w 3c4 f0fe083c
i 134 0
r 1c 0
w 130 c5b87a47
r 330 73477fb7
w 154 91c80797
w 80 43c48984
r 16c 0
i 328 0
r 1dc 9e5a54e6
w 1c0 af06580a
w 3fc b1778a2d
i 2e8 0
w 180 a41947e2
w 228 f13e88ca
r 36c 0
w ac a7d38eb6
i 158 0
r 4 0
r 22c 0
r 68 0
r 34c 0
r 238 0
w 314 5096fb38
w 0 137b7057
r 20c 0
r 2d0 90cca879
w 3dc 586f947a
i 22c 0
r 3fc b1778a2d
w 30c d59f8767
w 154 c5d50025
r 2e8 0
w 250 746bab61
r 134 ee574ccf
r 350 0
w 37c ad34dd87
w 2a8 afcf9e3e
w 23c b14d96df
w 270 234bd17a
r 3c0 0
w 334 6f3f140e
r 3ac 0
w 54 55ed2cbb
w 11c 563fb2e2
w 2c0 1c180c47
w 198 a2fe5ca7
w 4 44ab5d10
r 114 84340fa4
w 34 9e27f977
w 1c ac142304
r 234 9a301b38
w 60 1d4bfac5
r 3d4 0
w 290 e983df0b
r 384 0
r 6c 0
i 48 0
r 90 d0e603ab
r 200 8aa929c8
w 3ac 28b35ed3
w 1e4 101fef33
w 2a4 defb229d
r 1c ac142304
r 354 0
i 38c 0
r 1e8 0
r 1d0 e7145c07
w 218 8bda5533
w 34 19d77302
w 1f8 4e0242f8
r 1dc 9e5a54e6
r 330 73477fb7
r 1ec 0
w 268 cbd03de
w 44 41f26a2d
i e8 0
w 280 b2363a1f
w 28 60b713a7
r 1c8 696bf8be
w 1a0 ca5cf1c8
r 3b8 0
w a4 c2d0d48f
w 344 29c8043e
w dc 2c55da57
r 2d4 0
r 194 0
w e4 7db976dc
r 21c 0
r a4 c2d0d48f
i c0 0
w 3a8 3c180714
r 2e4 0
r 210 0
r 168 0
w 2bc 93f586b7
w 210 ff5ed30f
w 7c 1c3ddfae
w 2fc 5f2ba703
w 74 9d367c42
w 4c e69b12fc
w 9c ec78bd6e
i 1fc 0
w 2ac baf21d6
r e0 7e01a41
i 22c 0
w 1c 48261bd1
r 314 5096fb38
i 1f8 0
w a0 f15c7561
w c c1241950
r 4c e69b12fc
w 2fc 8d56a41
r 130 c5b87a47
r 2c8 0
r 98 19c5cd63
w 3c 58cc79ae
r 6c 0
w 314 db33d02c
w 128 b21bea81
i 48 0
w 36c b8eef4f9
w 3d8 5b4f9ed
r 360 a624a60d
w 118 33867276
r 1c0 af06580a
w 158 7655d8ee
w 308 a267fda7
w 1a4 157f3579
i 3ac 0
w 168 28d71bd0
r 1e8 0
w 1ac 99fb4c1a
r 2c0 1c180c47
w 210 575be38e
r 2cc 0
r 28c 0
r 120 0
w 7c cfa0a01f
r 1bc 0
w 2cc ca49bf55
w 14 7b4732ca
w 88 f135efb8
w 194 77a42867
w 1a4 4edf6e80
w 288 56022cc7
w 210 d9954659
r 240 0
w 364 8aa8573a
w 34 21a7ebd9
w 378 41ddd014
w 348 758887c0
w b8 3598aa5f
w 304 f4620b2d
i 164 0
r 294 0
w 16c 6c83fc1f
w 264 2fdecc77
r c4 0
r 374 0
w a8 a08c8108
w 78 8fbe5b22
w 114 9985afd2
w 39c 52ba7ca2
r 3a0 0
w 1c4 29040e63
r 3d0 0
w 184 def9a142
i 38c 0
r 228 f13e88ca
r 340 8fd0a6c8
i 2fc 0
r 310 0
r 1a8 0
w 384 e63b5f47
r 16c 6c83fc1f
r 10 0
r 3fc b1778a2d
w 1f8 25d69d04
w 258 bd2c914d
w 100 f8d86436
i 38 0
i 30c 0
r 4 44ab5d10
w 1f4 6662e60d
i 2d8 0
r 3f0 f9d5be89
r 228 f13e88ca
r c0 e6a4ac20
r 94 0
w 230 2ca0aa70
w 308 8f7cd790
w 3e0 3b12e3d4
w 38c 44ca48a9
r d8 0
r 2d0 90cca879
r 318 0
w 1c8 b38025b6
w 128 3992c2ab
r 84 0
r 2cc ca49bf55
r 2cc ca49bf55
r 2ac baf21d6
w b4 616d33a8
w 10c 97ccd21e
i 98 0
w 254 871a3c7e
w 58 ed7d4d74
w 378 17389ef1
r 1c4 29040e63
w 324 d5eebcc9
w 3e8 da1c52d9
w 31c fee077d
r 258 bd2c914d
r c0 e6a4ac20
r 98 19c5cd63
r 350 0
r 2e8 0
r 310 0
w bc b4a43b3c
r 210 d9954659
r 3c 58cc79ae
w 394 ec1ed8e7
w 114 dc28d7a9
r 3ec c92d80ac
w 2c4 134c771e
r 60 1d4bfac5
r 0 137b7057
w 2c8 e566c22d
w 64 588e2873
r 1d0 e7145c07
r 10 0
r 3c0 0
w 2cc f426ef3f
r 138 0
w 324 fc59963f
i 354 0
r 3dc 586f947a
i e4 0
r 2bc 93f586b7
r ac a7d38eb6
w ec e2284812
r 114 dc28d7a9
r 3c4 f0fe083c
w 4c c23f9098
r 2a4 defb229d
r 1ac 99fb4c1a
r 340 8fd0a6c8
w 230 fe245ccd
r 26c a70e432e
w 2b4 2b0cdfd0
r 16c 6c83fc1f
r 1cc 0
r 284 0
w 1dc f2f784d2
r 170 3cd560bd
r 23c b14d96df
i 2dc 0
r 254 871a3c7e
w b4 d423f8f3
i 38c 0
w 304 ed6c0e44
w 70 7be3f10a
r 218 8bda5533
w 3d4 132a709
r 78 8fbe5b22
r 1ec 0
r 208 0
w 20 6d91e32a
w 150 b36dd4f8
w d0 a94ef42d
w 194 67c69d73
w 32c e13ff3ee
r 90 d0e603ab
r 328 0
w 188 78e0df9
w 11c 1026f8eb
r a4 c2d0d48f
r 2bc 93f586b7
r 334 6f3f140e
w 368 14f45be
w 394 d8795ae5
r 2e0 0
w 314 84c7dce9
r 3d0 0
w 3b8 8015286f
i a4 0
r 1e8 0
w 158 e1325ad8
w 2b0 72f21e83
r 154 c5d50025
r 1c4 29040e63
w 34c 657efa6f
r 360 a624a60d
i 34 0
r 2a4 defb229d
r 120 0
r 18 3a322c1c
r 124 0
r 374 0
r 154 c5d50025
w 100 8490c889
r 114 dc28d7a9
w 250 51f88961
r 88 f135efb8
r 344 29c8043e
w 9c dd8a8195
r f0 0
r 1c 48261bd1
w 33c 710ab949
i 3a8 0
w 240 6b32344c
r 20 6d91e32a
w 30c 8550ddfb
r 2cc f426ef3f
w 58 eaaac3a0
w 3b8 c34e6e80
w 3a4 3b6e88e
r 228 f13e88ca
r 284 0
r 3f8 0
r 68 0
r f0 0
r 2f0 de9a573a
r 308 8f7cd790
r 3bc 0
w 248 ed66948e
r 70 7be3f10a
w 60 d04eb9ed
r 190 974d97b0
r 2fc 8d56a41
r 190 974d97b0
i d4 0
r 98 19c5cd63
w d8 2aed24c2
w 1ac beb8df73
w 144 78aba069
r 24c 0
r 14 7b4732ca
r 218 8bda5533
w 350 12ecfba4
w 2e8 b07d25cf
i 370 0
w c0 4102c20e
w 2b0 5f40d665
r 2f0 de9a573a
r 88 f135efb8
w 110 d33d2579
w 2a8 7f343715
w a8 30700ea8
r 104 0
w 84 f4029fd2
r c8 0
w 12c b915c045
r 338 0
i 164 0
w 78 41ef437c
r b0 0
r 1f0 0
r 220 0
r 74 9d367c42
r 1b8 0
w 324 518ebba1
r 230 fe245ccd
r 32c e13ff3ee
w 390 cd7ca544
w 2a0 600bf401
r 108 0
w 3ac cb4acdf7
r cc cda7e2ef
i 254 0
w 324 e42f8b7e
r 2b0 5f40d665
r a4 c2d0d48f
w 1d8 b0bbf31f
w 278 ac99a19f
w 360 770bcae5
r 398 0
r fc 0
r 280 b2363a1f
r 3e8 da1c52d9
w 70 8fbd22cf
i 3d4 0
i 3ac 0
r 17c 0
r 1e0 6b8148b3
w 314 c1fa7674
w 44 ef73873d
r 2b0 5f40d665
r 314 c1fa7674
w 12c f3b56307
w b8 78dd9e0e
w 174 2acf97e6
r ac a7d38eb6
w fc 56b7cdc3
w 5c f7dfc771
r 2fc 8d56a41
r 164 0
r 33c 710ab949
r 1c0 af06580a
